screen,scheme,file,line,code
E1_I0027_reference_ladder,WITHIN_ENTITY,E1_I0027_reference_ladder/s05_reprice.py,262,"rec = dict(feature=xname, scheme=""within_cyclic"", error=str(e)[:400])"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s05_reprice.py,288,"""n_rows"": int(len(tier)), ""n_fallback"": int(fallback.sum())}"
E1_I0027_reference_ladder,BETWEEN_ENTITY,E1_I0027_reference_ladder/s05_reprice.py,345,"p_cluster_signflip=p_cluster, p_cyclic_within=p_cyclic, note=note)"
E1_I0027_reference_ladder,BETWEEN_ENTITY,E1_I0027_reference_ladder/s05_reprice.py,447,"p_cluster_signflip_repriced=row[3], p_cyclic_repriced=row[4],"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,42,"""FOR THE ORDERING, NOT A DECISION PROBLEM."" % D[""common_row_set""][""n""],"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,111,"""re-run on the common rows first."" % D[""common_row_set""][""n""],"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,113,"""own_construction_on_common_rows"": D[""D089_anchor""][""dr2_common_sst""],"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,120,"""own_construction_on_common_rows"":"
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,129,"""own_construction_on_common_rows"": D[""D099_anchor_ppm""][""dr2_common_sst""],"
E1_I0027_reference_ladder,PLACEBO,E1_I0027_reference_ladder/s06_findings.py,214,"""negative_control_G01_noise_over_each_rung"":"
E1_I0027_reference_ladder,WITHIN_ENTITY,E1_I0027_reference_ladder/s06_findings.py,219,"""cyclic_within_player_null"": json.loads(cyc.to_json(orient=""records"")),"
E1_I0027_reference_ladder,WITHIN_ENTITY,E1_I0027_reference_ladder/s06_findings.py,223,"""shape, so SCHEME_WITHIN_CYCLIC is the null used."","
E1_I0027_reference_ladder,ROW,E1_I0027_reference_ladder/s06_findings.py,224,"""row_level_p_reported_for_contrast_only"": True,"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,29,NO_COARSER_LEVEL) and a row-level permutation is anticonservative in the usual way.  The EXACT
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/ha_base.py,31,THE TWO TEAMS IN EACH GAME IS THE HOME TEAM -- a per-game sign flip on the paired difference.  It
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,34,outcome.  The naive row-level permutation of `is_home` (which does not even preserve one-home-
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/ha_base.py,172,"def paired_game_signflip(diff, n_draws, seed, alternative=""two_sided""):"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,181,"balanced inside a game, so it has no coarser constant level and any row-level permutation is"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,182,anticonservative for the usual reason.  It also does not even respect the design -- a row-level
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,229,"return {""real"": real, ""n_rows"": int(n), ""n_draws"": int(n_draws),"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/ha_base.py,231,"""p_row_level_NAIVE"": float((1.0 + hit) / (n_draws + 1.0)), ""draws"": draws}"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/ha_base.py,235,"def cyclic_shift_within_groups(x, starts, ns, rng):"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/ha_base.py,250,"out[a:a + n] = np.roll(x[a:a + n], k)"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s00_prereg.py,164,"""NC3_noop_placebo"": (""the identity transform, run through screenkit.noop_placebo, to prove the """
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s00_prereg.py,165,"""harness reports a vacuous control as vacuous.  Beside it, a placebo that """
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s00_prereg.py,166,"""MUST perturb (the per-game sign flip itself) with its observed sd, to """
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s00_prereg.py,231,"L.append(""## 6. Negative controls and placebo"")"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,189,"print(""  -> NO coarser constant level exists.  A row-level permutation is anticonservative,"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,191,"print(""     The exact test for this design is the PER-GAME SIGN FLIP on the paired difference,"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,192,"print(""     implemented in ha_base.paired_game_signflip.  That is what carries every verdict."")"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,196,"""neither SCHEME_BETWEEN (is_home is not constant within any coarser key) nor SCHEME_WITHIN """
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,196,"""neither SCHEME_BETWEEN (is_home is not constant within any coarser key) nor SCHEME_WITHIN """
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s01_guards_and_build.py,198,"""sign flip, but reached by accident) is reached by the standard path.  The screen therefore """
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,4,"measured with the exact randomisation test the paired design implies (per-game sign flip), with the"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,5,naive row-level null beside it for the inflation factor only.
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,80,"r = hb.paired_game_signflip(d, N_DRAWS, hb.SEED, alternative=""two_sided"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,86,"null_sd=r[""null_sd""], t_signflip=r[""real""] / r[""null_sd""]"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,89,"p_pergame_signflip=r[""p""]))"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,115,"real_t = te[(te.stratum == ""ALL_2021_2024"")].set_index(""candidate"")[""t_signflip""]"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,128,"show = te[te.stratum == ""ALL_2021_2024""].sort_values(""p_pergame_signflip"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,130,"""t_signflip"", ""p_pergame_signflip"", ""p_familywise_max_t""]]"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,134,"hb.hdr(""THE NAIVE ROW-LEVEL NULL -- CONTRAST ONLY, never a verdict"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,139,"r_ok = hb.paired_game_signflip(sub[c + ""__d""].to_numpy(float), 2000, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,140,"infl[c] = {""sd_correct_pergame_signflip"": r_ok[""null_sd""],"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,141,"""sd_row_level_NAIVE"": r_row[""null_sd""],"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,144,"""p_correct"": r_ok[""p""], ""p_row_level_NAIVE"": r_row[""p_row_level_NAIVE""]}"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,148,"r_ok[""p""], r_row[""p_row_level_NAIVE""]))"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s02_team_effect.py,149,"print(""  NOTE: for THIS design the row-level null is WIDER, not narrower, because pooling the"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,174,"r_tot = hb.paired_game_signflip(tot, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,175,"r_vol = hb.paired_game_signflip(vol, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,176,"r_rat = hb.paired_game_signflip(rat, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,255,"hb.hdr(""NEGATIVE CONTROLS AND PLACEBO"")"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,258,"r_nc1 = hb.paired_game_signflip(nc1 * S[""pts__d""].to_numpy(float), N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,274,"r_nc2 = hb.paired_game_signflip(nc2_diff, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,278,"r_nc2b = hb.paired_game_signflip(nc2b_diff, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,311,"noop = sk.noop_placebo(stat_pts, S, 25, verbose=True)"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,312,"print(""  NC3 identity placebo: is_noop=%s observed sd=%.3g n_distinct=%d"""
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,314,"print(""  ... and the control that MUST perturb (the per-game sign flip itself): null sd on"")"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,335,"""NC3_identity_placebo_is_noop"": bool(noop[""is_noop""]),"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,336,"""NC3_identity_placebo_sd"": float(noop[""sd""]),"
E1_I0030_home_advantage_accounting,PLACEBO,E1_I0030_home_advantage_accounting/s02_team_effect.py,337,"""NC3_identity_placebo_n_distinct"": int(noop[""n_distinct_draw_values""]),"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s02_team_effect.py,338,"""real_control_signflip_sd_on_pts"": float(draws_store[""pts""].std(ddof=1)),"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,131,"""within_player_rate_part"": WITHIN,"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,136,"""share_within_player"": WITHIN / G, ""share_composition"": COMPOSITION / G,"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,152,"FIND[""within_player_split""] = {"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,223,"for nm, real, dr in [(""G"", G, dg), (""within_player"", WITHIN, dw),"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,227,"""null_mean"": float(dr.mean()), ""p_pergame_signflip"": float(p),"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,235,"pd.DataFrame({""G"": dg, ""within_player"": dw, ""composition"": dc}).to_csv("
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,295,"r = hb.paired_game_signflip(d, N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,301,"p_pergame_signflip=r[""p""]))"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,304,"""p_pergame_signflip""]].to_string(index=False,"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,308,recon_rows = [
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,311,"dict(candidate=""__RECON_within_player"", description=""sum fbar*(pbar^H-pbar^A)"","
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,325,"pr = pd.concat([pr, pd.DataFrame(recon_rows)], ignore_index=True)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,385,"r = hb.paired_game_signflip(dd.to_numpy(float), N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s03_player_reconcile.py,394,"r = hb.paired_game_signflip(dd.to_numpy(float), N_DRAWS, hb.SEED)"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s04_main_effect.py,136,"counts[""_n_rows_using_venue_split_prefix""] = int(np.isfinite(vs_e).sum())"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s04_main_effect.py,201,"""n_rows_for_dR2_of_2sd_detection"": (2.0 / (inc / sd)) ** 2}"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s04_main_effect.py,264,"p_row_level_NAIVE=pc[""p_row_level_NAIVE""],"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s04_main_effect.py,301,"p_row_level_NAIVE=pc[""p_row_level_NAIVE""]))"
E1_I0030_home_advantage_accounting,ROW,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,48,"FIND[""n_rows""] = int(len(g))"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,51,"acf = sk.within_group_acf1(g, ""is_home"", ""player_id"", order_col=""game_date"")"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,55,"FIND[""within_player_acf1_is_home""] = {k: v for k, v in acf.items()}"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,84,"scheme=sk.SCHEME_WITHIN_CYCLIC, order_col=""game_date"","
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,97,"feature_col=""is_home"", scheme=sk.SCHEME_WITHIN,"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s05_heterogeneity.py,100,"print(""  UNSAFE within-SHUFFLE arm (D093's trap, reported for the gap only): """
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s06_travel.py,134,"acf = sk.within_group_acf1(gg, a, [""season"", ""team_id""], order_col=""game_date"")"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s06_travel.py,162,"feature_col=a, scheme=sk.SCHEME_WITHIN_CYCLIC,"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s06_travel.py,171,"work[a] = hb.cyclic_shift_within_groups(xv, starts, nsz, rng)"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s06_travel.py,210,"xx = hb.cyclic_shift_within_groups(xv, s2, n2, rng)"
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s08_findings.py,38,"""null_convention"": (""verdicts on the home/away contrast come from the PER-GAME SIGN FLIP """
E1_I0030_home_advantage_accounting,BETWEEN_ENTITY,E1_I0030_home_advantage_accounting/s08_findings.py,58,"""p_pergame_signflip"": 0.03580,"
E1_I0030_home_advantage_accounting,WITHIN_ENTITY,E1_I0030_home_advantage_accounting/s08_findings.py,94,"""3b_within_player_split"": s03.get(""within_player_split"", {}),"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,184,"""n_rows_raw"": n_raw,"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,203,"""n_rows"": int(len(g)),"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,227,"n_rowviol = int((rowmax >= raw[""season""]).sum())"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,229,"prov[""row_level_train_ge_emit""] = n_rowviol"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,230,"prov[""row_level_fitthrough_ge_emit""] = n_ftviol"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,231,"prov[""row_level_clean""] = (n_rowviol == 0 and n_ftviol == 0)"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,237,"prov[""n_rows_after_partition_filter""] = int(len(r))"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,238,"prov[""n_rows_dropped_holdout_emit""] = int(n_raw - len(r))"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,254,"% (n_raw, len(r), prov[""emit_seasons_kept""], prov[""n_rows_dropped_holdout_emit""]))"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,255,"print(""  strict-prior verified on VALUES: %s   row-level clean: %s"""
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,256,"% (prov[""strict_prior_verified""], prov[""row_level_clean""]))"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,354,"Returns (r2_base, r2_full, dR2, n_rows, sst).  The denominator SST is the one of the row set"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/rp_base.py,375,"def block_signflip(diff, block_codes, n_draws=N_DRAWS, seed=SEED):"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,376,"""""""Paired sign-flip, WHOLE (season, player) block at a time.  Row-level flipping is"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,391,"""n_rows"": n_ok, ""null_sd"": float(draws.std(ddof=1)), ""n_draws"": int(n_draws)}, draws"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/rp_base.py,426,"""""""Return a row-level array/matrix under one whole-block relabelling."""""""
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/rp_base.py,431,"def cyclic_shift_within_groups(x, starts, ns, rng):"
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/rp_base.py,444,"out[a:a + n] = np.roll(x[a:a + n], k)"
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/rp_base.py,451,"Same construction as `cyclic_shift_within_groups` above (CREDIT: E1_I0021/hd_base.py, D093),"
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/rp_base.py,453,instead of one np.roll per group.  Verified against the loop implementation in s06.
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,36,"v[""strictly_prior""], v[""n_rows""], v[""n_players""]))"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,41,"""strictly_prior"": v[""strictly_prior""], ""n_rows"": v[""n_rows""],"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,46,"print(""\n  ROW-LEVEL checks (every row, not just group maxima):"")"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,47,"print(""    rows with max(train_seasons) >= emit season .... %d"" % prov[""row_level_train_ge_emit""])"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,48,"print(""    rows with fit_through_season >= emit season .... %d"" % prov[""row_level_fitthrough_ge_emit""])"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s00_provenance.py,49,"if not (prov[""strict_prior_verified""] and prov[""row_level_clean""]):"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s01_prereg.py,229,"(""N02"", ""rapm_noop_placebo"", ""NO-OP PLACEBO. R01 multiplied by 1.0 and re-derived through the """
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s01_prereg.py,232,"(""N03"", ""rapm_perturbed_placebo"", ""PERTURBED PLACEBO. R01 + 1e-6*sd; VERIFIED to actually """
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s01_prereg.py,233,"""change every value, so the placebo machinery is live.""),"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s02_feature.py,297,"res, dr = B.block_signflip(diff, ps_codes[mask])"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,318,"B.hdr(""STEP 2c -- NEGATIVE CONTROL AND PLACEBOS (constraint 8)"")"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,327,"print(""  NO-OP placebo   : cells changed = %d of %d  -> VERIFIED to perturb NOTHING"""
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,329,"print(""  PERTURBED placebo: cells changed = %d of %d  -> VERIFIED to ACTUALLY PERTURB"""
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,333,"assert n_changed_noop == 0, ""no-op placebo perturbed something"""
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,334,"assert n_changed_pert == Xc.size, ""perturbed placebo failed to perturb every cell"""
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,341,"(""noop_placebo"", noop), (""perturbed_placebo"", pert)]:"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,350,"noop_ok = ctrl[ctrl[""variant""] == ""noop_placebo""][""reproduces_real_exactly""].all()"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,351,"print(""\n  no-op placebo reproduces the real dR2 EXACTLY for every target: %s"" % bool(noop_ok))"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,406,"""noop_placebo_reproduces_exactly"": bool(noop_ok),"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s02_feature.py,407,"""perturbed_placebo_cells_changed"": n_changed_pert,"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s03_reference.py,226,"r, dr = B.block_signflip(diff, ps_codes[mask])"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s04_coldstart.py,168,"r, dr = B.block_signflip(diff, ps_codes[mask])"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s05_decompose.py,198,"r, dr = B.block_signflip(diff, ps_codes[mask])"
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s05_decompose.py,263,"r, _ = B.block_signflip(diff, dps[mask])"
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/s06_plusminus.py,73,"_a = B.cyclic_shift_within_groups(_v, starts, ns, np.random.default_rng(_s))"
E1_I0031_rapm_as_prior,WITHIN_ENTITY,E1_I0031_rapm_as_prior/s06_plusminus.py,128,"else ""cyclic_shift_within_player_season"","
E1_I0031_rapm_as_prior,BETWEEN_ENTITY,E1_I0031_rapm_as_prior/s06_plusminus.py,233,"r, _ = B.block_signflip(diff, ps_codes[mask])"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s07_findings.py,71,"""row_level_train_ge_emit"": s00[""provenance""][""row_level_train_ge_emit""],"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s07_findings.py,72,"""row_level_fitthrough_ge_emit"": s00[""provenance""][""row_level_fitthrough_ge_emit""],"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s07_findings.py,78,"""holdout_emit_rows_dropped"": s00[""provenance""][""n_rows_dropped_holdout_emit""],"
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s07_findings.py,94,"""coverage"": {""row_level_by_season"": s00[""coverage_rows_by_season""],"
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s07_findings.py,271,"""noop_placebo"": ""RAPM block multiplied by 1.0: VERIFIED to change 0 of 138,790 cells and to """
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s07_findings.py,273,"""perturbed_placebo"": ""RAPM block + 1e-6*sd: VERIFIED to change all 138,790 cells, so the """
E1_I0031_rapm_as_prior,PLACEBO,E1_I0031_rapm_as_prior/s07_findings.py,274,"""placebo machinery is demonstrably live rather than silently inert."","
E1_I0031_rapm_as_prior,ROW,E1_I0031_rapm_as_prior/s07_findings.py,289,"""rapm_holdout_emit_rows_dropped"": s00[""provenance""][""n_rows_dropped_holdout_emit""]},"
E1_I0032_aggregate_stack,ROW,E1_I0032_aggregate_stack/scripts/s03_prereg.py,51,"""common_row_set"": (""ONE row set, identical for every target, every arm, every ablation and """
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,52,"""every placebo: rows present in all of LADDER_AND_FEATURES, DEFENCE and """
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,56,"""stack or in any placebo.""),"
E1_I0032_aggregate_stack,ROW,E1_I0032_aggregate_stack/scripts/s03_prereg.py,221,"""not.  The row-level naive p is computed for contrast only and published beside """
E1_I0032_aggregate_stack,WITHIN_ENTITY,E1_I0032_aggregate_stack/scripts/s03_prereg.py,226,"""secondary_null"": (""screenkit SCHEME_WITHIN_CYCLIC for feature-level candidates.  The kit """
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,238,"""PLACEBO"": ""the identical HEADLINE family computed on the placebo stack."","
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,244,"""placebo_stack"": {"
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,249,"{""id"": ""P1_PLACEBO_ROUTE"","
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,253,"""Drawn once with the placebo seed and frozen."")},"
E1_I0032_aggregate_stack,PLACEBO,E1_I0032_aggregate_stack/scripts/s03_prereg.py,254,"{""id"": ""P3_PLACEBO_HALFLIFE"","
